/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/02536 /space/lixin/DFEW/Clip/audio_16k/part_2/2536.wav 5
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/02578 /space/lixin/DFEW/Clip/audio_16k/part_2/2578.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/02581 /space/lixin/DFEW/Clip/audio_16k/part_2/2581.wav 5
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/02588 /space/lixin/DFEW/Clip/audio_16k/part_2/2588.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/02595 /space/lixin/DFEW/Clip/audio_16k/part_2/2595.wav 5
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/02630 /space/lixin/DFEW/Clip/audio_16k/part_2/2630.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/02636 /space/lixin/DFEW/Clip/audio_16k/part_2/2636.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/02638 /space/lixin/DFEW/Clip/audio_16k/part_2/2638.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/02661 /space/lixin/DFEW/Clip/audio_16k/part_2/2661.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/02675 /space/lixin/DFEW/Clip/audio_16k/part_2/2675.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/02677 /space/lixin/DFEW/Clip/audio_16k/part_2/2677.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/02681 /space/lixin/DFEW/Clip/audio_16k/part_2/2681.wav 5
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/02702 /space/lixin/DFEW/Clip/audio_16k/part_2/2702.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/02724 /space/lixin/DFEW/Clip/audio_16k/part_2/2724.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/02771 /space/lixin/DFEW/Clip/audio_16k/part_2/2771.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/02772 /space/lixin/DFEW/Clip/audio_16k/part_2/2772.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/02779 /space/lixin/DFEW/Clip/audio_16k/part_2/2779.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/02818 /space/lixin/DFEW/Clip/audio_16k/part_2/2818.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/02854 /space/lixin/DFEW/Clip/audio_16k/part_2/2854.wav 5
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/02860 /space/lixin/DFEW/Clip/audio_16k/part_2/2860.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/02895 /space/lixin/DFEW/Clip/audio_16k/part_2/2895.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/02900 /space/lixin/DFEW/Clip/audio_16k/part_2/2900.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/02905 /space/lixin/DFEW/Clip/audio_16k/part_2/2905.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/02925 /space/lixin/DFEW/Clip/audio_16k/part_2/2925.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/02950 /space/lixin/DFEW/Clip/audio_16k/part_2/2950.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/03030 /space/lixin/DFEW/Clip/audio_16k/part_2/3030.wav 5
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/03060 /space/lixin/DFEW/Clip/audio_16k/part_2/3060.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/03093 /space/lixin/DFEW/Clip/audio_16k/part_2/3093.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/03096 /space/lixin/DFEW/Clip/audio_16k/part_2/3096.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/03099 /space/lixin/DFEW/Clip/audio_16k/part_2/3099.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/03135 /space/lixin/DFEW/Clip/audio_16k/part_2/3135.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/03138 /space/lixin/DFEW/Clip/audio_16k/part_2/3138.wav 3
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/03145 /space/lixin/DFEW/Clip/audio_16k/part_2/3145.wav 3
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/03164 /space/lixin/DFEW/Clip/audio_16k/part_2/3164.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/03178 /space/lixin/DFEW/Clip/audio_16k/part_2/3178.wav 3
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/03187 /space/lixin/DFEW/Clip/audio_16k/part_2/3187.wav 3
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/03188 /space/lixin/DFEW/Clip/audio_16k/part_2/3188.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/03191 /space/lixin/DFEW/Clip/audio_16k/part_2/3191.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/03192 /space/lixin/DFEW/Clip/audio_16k/part_2/3192.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_2/03194 /space/lixin/DFEW/Clip/audio_16k/part_2/3194.wav 3
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_3/03202 /space/lixin/DFEW/Clip/audio_16k/part_3/3202.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_3/03204 /space/lixin/DFEW/Clip/audio_16k/part_3/3204.wav 3
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_3/03213 /space/lixin/DFEW/Clip/audio_16k/part_3/3213.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_3/03230 /space/lixin/DFEW/Clip/audio_16k/part_3/3230.wav 6
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_3/03233 /space/lixin/DFEW/Clip/audio_16k/part_3/3233.wav 3
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_3/03234 /space/lixin/DFEW/Clip/audio_16k/part_3/3234.wav 3
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_3/03235 /space/lixin/DFEW/Clip/audio_16k/part_3/3235.wav 3
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_3/03238 /space/lixin/DFEW/Clip/audio_16k/part_3/3238.wav 3
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_3/03241 /space/lixin/DFEW/Clip/audio_16k/part_3/3241.wav 3
/datasets/Dynamic-expression/DFEW/Clip/clip_224x224/clip_224x224_part_3/03250 /space/lixin/DFEW/Clip/audio_16k/part_3/3250.wav 3
